timestamp,location_id,parameter,value,unit,quality_index
2026-02-11T18:04:56.653703,SITE-102,co2,940.66,ppm,80.5
2026-02-11T18:19:56.653703,SITE-102,co2,949.3,ppm,79.5
2026-02-11T18:34:56.653703,SITE-102,co2,926.84,ppm,82.1
2026-02-11T18:49:56.653703,SITE-102,co2,987.84,ppm,75.0
2026-02-11T19:04:56.653703,SITE-102,co2,953.57,ppm,79.0
2026-02-11T19:19:56.653703,SITE-102,co2,964.24,ppm,77.7
2026-02-11T19:34:56.653703,SITE-102,co2,983.7,ppm,75.4
2026-02-11T19:49:56.653703,SITE-102,co2,950.51,ppm,79.4
2026-02-11T20:04:56.653703,SITE-102,co2,921.82,ppm,82.7
2026-02-11T20:19:56.653703,SITE-102,co2,966.98,ppm,77.4
2026-02-11T20:34:56.653703,SITE-102,co2,945.3,ppm,80.0
2026-02-11T20:49:56.653703,SITE-102,co2,957.83,ppm,78.5
2026-02-11T21:04:56.653703,SITE-102,co2,971.38,ppm,76.9
2026-02-11T21:19:56.653703,SITE-102,co2,986.36,ppm,75.1
2026-02-11T21:34:56.653703,SITE-102,co2,978.77,ppm,76.0
2026-02-11T21:49:56.653703,SITE-102,co2,985.43,ppm,75.2
2026-02-11T22:04:56.653703,SITE-102,co2,980.43,ppm,75.8
2026-02-11T22:19:56.653703,SITE-102,co2,977.76,ppm,76.1
2026-02-11T22:34:56.653703,SITE-102,co2,998.19,ppm,73.7
2026-02-11T22:49:56.653703,SITE-102,co2,962.02,ppm,78.0
2026-02-11T23:04:56.653703,SITE-102,co2,989.06,ppm,74.8
2026-02-11T23:19:56.653703,SITE-102,co2,993.28,ppm,74.3
2026-02-11T23:34:56.653703,SITE-102,co2,1016.26,ppm,71.6
2026-02-11T23:49:56.653703,SITE-102,co2,1006.12,ppm,72.8
2026-02-12T00:04:56.653703,SITE-102,co2,975.46,ppm,76.4
2026-02-12T00:19:56.653703,SITE-102,co2,997.7,ppm,73.8
2026-02-12T00:34:56.653703,SITE-102,co2,993.77,ppm,74.3
2026-02-12T00:49:56.653703,SITE-102,co2,986.51,ppm,75.1
2026-02-12T01:04:56.653703,SITE-102,co2,978.04,ppm,76.1
2026-02-12T01:19:56.653703,SITE-102,co2,945.51,ppm,79.9
2026-02-12T01:34:56.653703,SITE-102,co2,986.79,ppm,75.1
2026-02-12T01:49:56.653703,SITE-102,co2,925.08,ppm,82.3
2026-02-12T02:04:56.653703,SITE-102,co2,968.3,ppm,77.3
2026-02-12T02:19:56.653703,SITE-102,co2,953.87,ppm,79.0
2026-02-12T02:34:56.653703,SITE-102,co2,941.04,ppm,80.5
2026-02-12T02:49:56.653703,SITE-102,co2,917.17,ppm,83.3
2026-02-12T03:04:56.653703,SITE-102,co2,923.05,ppm,82.6
2026-02-12T03:19:56.653703,SITE-102,co2,931.26,ppm,81.6
2026-02-12T03:34:56.653703,SITE-102,co2,918.83,ppm,83.1
2026-02-12T03:49:56.653703,SITE-102,co2,922.44,ppm,82.7
2026-02-12T04:04:56.653703,SITE-102,co2,933.36,ppm,81.4
2026-02-12T04:19:56.653703,SITE-102,co2,915.93,ppm,83.4
2026-02-12T04:34:56.653703,SITE-102,co2,927.41,ppm,82.1
2026-02-12T04:49:56.653703,SITE-102,co2,892.57,ppm,86.2
2026-02-12T05:04:56.653703,SITE-102,co2,893.98,ppm,86.0
2026-02-12T05:19:56.653703,SITE-102,co2,890.49,ppm,86.4
2026-02-12T05:34:56.653703,SITE-102,co2,880.57,ppm,87.6
2026-02-12T05:49:56.653703,SITE-102,co2,878.62,ppm,87.8
2026-02-12T06:04:56.653703,SITE-102,co2,888.64,ppm,86.6
2026-02-12T06:19:56.653703,SITE-102,co2,872.8,ppm,88.5
2026-02-12T06:34:56.653703,SITE-102,co2,841.19,ppm,92.2
2026-02-12T06:49:56.653703,SITE-102,co2,866.75,ppm,89.2
2026-02-12T07:04:56.653703,SITE-102,co2,843.33,ppm,92.0
2026-02-12T07:19:56.653703,SITE-102,co2,883.08,ppm,87.3
2026-02-12T07:34:56.653703,SITE-102,co2,846.11,ppm,91.6
2026-02-12T07:49:56.653703,SITE-102,co2,855.44,ppm,90.5
2026-02-12T08:04:56.653703,SITE-102,co2,853.48,ppm,90.8
2026-02-12T08:19:56.653703,SITE-102,co2,816.88,ppm,95.1
2026-02-12T08:34:56.653703,SITE-102,co2,847.8,ppm,91.4
2026-02-12T08:49:56.653703,SITE-102,co2,856.93,ppm,90.4
2026-02-12T09:04:56.653703,SITE-102,co2,811.01,ppm,95.8
2026-02-12T09:19:56.653703,SITE-102,co2,786.38,ppm,98.7
2026-02-12T09:34:56.653703,SITE-102,co2,788.11,ppm,98.5
2026-02-12T09:49:56.653703,SITE-102,co2,863.35,ppm,89.6
2026-02-12T10:04:56.653703,SITE-102,co2,793.32,ppm,97.8
2026-02-12T10:19:56.653703,SITE-102,co2,817.09,ppm,95.0
2026-02-12T10:34:56.653703,SITE-102,co2,815.78,ppm,95.2
2026-02-12T10:49:56.653703,SITE-102,co2,810.25,ppm,95.9
2026-02-12T11:04:56.653703,SITE-102,co2,849.06,ppm,91.3
2026-02-12T11:19:56.653703,SITE-102,co2,824.88,ppm,94.1
2026-02-12T11:34:56.653703,SITE-102,co2,826.78,ppm,93.9
2026-02-12T11:49:56.653703,SITE-102,co2,838.99,ppm,92.5
2026-02-12T12:04:56.653703,SITE-102,co2,836.8,ppm,92.7
2026-02-12T12:19:56.653703,SITE-102,co2,814.28,ppm,95.4
2026-02-12T12:34:56.653703,SITE-102,co2,828.43,ppm,93.7
2026-02-12T12:49:56.653703,SITE-102,co2,833.87,ppm,93.1
2026-02-12T13:04:56.653703,SITE-102,co2,837.47,ppm,92.7
2026-02-12T13:19:56.653703,SITE-102,co2,865.22,ppm,89.4
2026-02-12T13:34:56.653703,SITE-102,co2,839.25,ppm,92.4
2026-02-12T13:49:56.653703,SITE-102,co2,821.64,ppm,94.5
2026-02-12T14:04:56.653703,SITE-102,co2,842.12,ppm,92.1
2026-02-12T14:19:56.653703,SITE-102,co2,848.58,ppm,91.3
2026-02-12T14:34:56.653703,SITE-102,co2,875.61,ppm,88.2
2026-02-12T14:49:56.653703,SITE-102,co2,854.02,ppm,90.7
2026-02-12T15:04:56.653703,SITE-102,co2,852.68,ppm,90.9
2026-02-12T15:19:56.653703,SITE-102,co2,845.5,ppm,91.7
2026-02-12T15:34:56.653703,SITE-102,co2,880.29,ppm,87.6
2026-02-12T15:49:56.653703,SITE-102,co2,861.04,ppm,89.9
2026-02-12T16:04:56.653703,SITE-102,co2,919.2,ppm,83.0
2026-02-12T16:19:56.653703,SITE-102,co2,904.4,ppm,84.8
2026-02-12T16:34:56.653703,SITE-102,co2,937.3,ppm,80.9
2026-02-12T16:49:56.653703,SITE-102,co2,886.96,ppm,86.8
2026-02-12T17:04:56.653703,SITE-102,co2,928.61,ppm,81.9
2026-02-12T17:19:56.653703,SITE-102,co2,893.71,ppm,86.0
2026-02-12T17:34:56.653703,SITE-102,co2,909.2,ppm,84.2
2026-02-12T17:49:56.653703,SITE-102,co2,927.11,ppm,82.1
2026-02-12T18:04:56.653703,SITE-102,co2,930.55,ppm,81.7
2026-02-12T18:19:56.653703,SITE-102,co2,941.31,ppm,80.4
2026-02-12T18:34:56.653703,SITE-102,co2,937.41,ppm,80.9
2026-02-12T18:49:56.653703,SITE-102,co2,938.4,ppm,80.8
2026-02-12T19:04:56.653703,SITE-102,co2,959.87,ppm,78.3
2026-02-12T19:19:56.653703,SITE-102,co2,956.88,ppm,78.6
2026-02-12T19:34:56.653703,SITE-102,co2,955.09,ppm,78.8
2026-02-12T19:49:56.653703,SITE-102,co2,974.85,ppm,76.5
2026-02-12T20:04:56.653703,SITE-102,co2,967.47,ppm,77.4
2026-02-12T20:19:56.653703,SITE-102,co2,987.57,ppm,75.0
2026-02-12T20:34:56.653703,SITE-102,co2,979.79,ppm,75.9
2026-02-12T20:49:56.653703,SITE-102,co2,960.37,ppm,78.2
2026-02-12T21:04:56.653703,SITE-102,co2,982.09,ppm,75.6
2026-02-12T21:19:56.653703,SITE-102,co2,988.7,ppm,74.9
2026-02-12T21:34:56.653703,SITE-102,co2,984.35,ppm,75.4
2026-02-12T21:49:56.653703,SITE-102,co2,973.48,ppm,76.6
2026-02-12T22:04:56.653703,SITE-102,co2,932.56,ppm,81.5
2026-02-12T22:19:56.653703,SITE-102,co2,981.01,ppm,75.8
2026-02-12T22:34:56.653703,SITE-102,co2,995.23,ppm,74.1
2026-02-12T22:49:56.653703,SITE-102,co2,964.89,ppm,77.7
2026-02-12T23:04:56.653703,SITE-102,co2,989.46,ppm,74.8
2026-02-12T23:19:56.653703,SITE-102,co2,991.31,ppm,74.6
2026-02-12T23:34:56.653703,SITE-102,co2,965.11,ppm,77.6
2026-02-12T23:49:56.653703,SITE-102,co2,976.17,ppm,76.3
2026-02-13T00:04:56.653703,SITE-102,co2,992.31,ppm,74.4
2026-02-13T00:19:56.653703,SITE-102,co2,990.62,ppm,74.6
2026-02-13T00:34:56.653703,SITE-102,co2,980.73,ppm,75.8
2026-02-13T00:49:56.653703,SITE-102,co2,963.82,ppm,77.8
2026-02-13T01:04:56.653703,SITE-102,co2,994.78,ppm,74.1
2026-02-13T01:19:56.653703,SITE-102,co2,954.5,ppm,78.9
2026-02-13T01:34:56.653703,SITE-102,co2,946.61,ppm,79.8
2026-02-13T01:49:56.653703,SITE-102,co2,985.75,ppm,75.2
2026-02-13T02:04:56.653703,SITE-102,co2,944.32,ppm,80.1
2026-02-13T02:19:56.653703,SITE-102,co2,972.47,ppm,76.8
2026-02-13T02:34:56.653703,SITE-102,co2,946.99,ppm,79.8
2026-02-13T02:49:56.653703,SITE-102,co2,925.59,ppm,82.3
2026-02-13T03:04:56.653703,SITE-102,co2,938.92,ppm,80.7
2026-02-13T03:19:56.653703,SITE-102,co2,935.33,ppm,81.1
2026-02-13T03:34:56.653703,SITE-102,co2,923.5,ppm,82.5
2026-02-13T03:49:56.653703,SITE-102,co2,922.62,ppm,82.6
2026-02-13T04:04:56.653703,SITE-102,co2,897.59,ppm,85.6
2026-02-13T04:19:56.653703,SITE-102,co2,912.67,ppm,83.8
2026-02-13T04:34:56.653703,SITE-102,co2,883.89,ppm,87.2
2026-02-13T04:49:56.653703,SITE-102,co2,893.6,ppm,86.0
2026-02-13T05:04:56.653703,SITE-102,co2,871.23,ppm,88.7
2026-02-13T05:19:56.653703,SITE-102,co2,903.64,ppm,84.9
2026-02-13T05:34:56.653703,SITE-102,co2,894.35,ppm,86.0
2026-02-13T05:49:56.653703,SITE-102,co2,910.11,ppm,84.1
2026-02-13T06:04:56.653703,SITE-102,co2,861.62,ppm,89.8
2026-02-13T06:19:56.653703,SITE-102,co2,845.15,ppm,91.7
2026-02-13T06:34:56.653703,SITE-102,co2,870.06,ppm,88.8
2026-02-13T06:49:56.653703,SITE-102,co2,858.01,ppm,90.2
2026-02-13T07:04:56.653703,SITE-102,co2,833.96,ppm,93.1
2026-02-13T07:19:56.653703,SITE-102,co2,820.38,ppm,94.7
2026-02-13T07:34:56.653703,SITE-102,co2,838.95,ppm,92.5
2026-02-13T07:49:56.653703,SITE-102,co2,856.89,ppm,90.4
2026-02-13T08:04:56.653703,SITE-102,co2,830.1,ppm,93.5
2026-02-13T08:19:56.653703,SITE-102,co2,894.5,ppm,85.9
2026-02-13T08:34:56.653703,SITE-102,co2,810.6,ppm,95.8
2026-02-13T08:49:56.653703,SITE-102,co2,816.1,ppm,95.2
2026-02-13T09:04:56.653703,SITE-102,co2,849.38,ppm,91.2
2026-02-13T09:19:56.653703,SITE-102,co2,827.45,ppm,93.8
2026-02-13T09:34:56.653703,SITE-102,co2,852.03,ppm,90.9
2026-02-13T09:49:56.653703,SITE-102,co2,829.37,ppm,93.6
2026-02-13T10:04:56.653703,SITE-102,co2,805.65,ppm,96.4
2026-02-13T10:19:56.653703,SITE-102,co2,807.3,ppm,96.2
2026-02-13T10:34:56.653703,SITE-102,co2,805.19,ppm,96.4
2026-02-13T10:49:56.653703,SITE-102,co2,779.76,ppm,99.4
2026-02-13T11:04:56.653703,SITE-102,co2,817.45,ppm,95.0
2026-02-13T11:19:56.653703,SITE-102,co2,795.54,ppm,97.6
2026-02-13T11:34:56.653703,SITE-102,co2,830.89,ppm,93.4
2026-02-13T11:49:56.653703,SITE-102,co2,823.22,ppm,94.3
2026-02-13T12:04:56.653703,SITE-102,co2,819.78,ppm,94.7
2026-02-13T12:19:56.653703,SITE-102,co2,837.26,ppm,92.7
2026-02-13T12:34:56.653703,SITE-102,co2,839.42,ppm,92.4
2026-02-13T12:49:56.653703,SITE-102,co2,822.73,ppm,94.4
2026-02-13T13:04:56.653703,SITE-102,co2,827.04,ppm,93.9
2026-02-13T13:19:56.653703,SITE-102,co2,809.91,ppm,95.9
2026-02-13T13:34:56.653703,SITE-102,co2,816.13,ppm,95.2
2026-02-13T13:49:56.653703,SITE-102,co2,852.36,ppm,90.9
2026-02-13T14:04:56.653703,SITE-102,co2,867.8,ppm,89.1
2026-02-13T14:19:56.653703,SITE-102,co2,816.8,ppm,95.1
2026-02-13T14:34:56.653703,SITE-102,co2,847.3,ppm,91.5
2026-02-13T14:49:56.653703,SITE-102,co2,868.23,ppm,89.0
2026-02-13T15:04:56.653703,SITE-102,co2,842.66,ppm,92.0
2026-02-13T15:19:56.653703,SITE-102,co2,905.67,ppm,84.6
2026-02-13T15:34:56.653703,SITE-102,co2,925.55,ppm,82.3
2026-02-13T15:49:56.653703,SITE-102,co2,902.56,ppm,85.0
2026-02-13T16:04:56.653703,SITE-102,co2,882.68,ppm,87.3
2026-02-13T16:19:56.653703,SITE-102,co2,909.95,ppm,84.1
2026-02-13T16:34:56.653703,SITE-102,co2,909.67,ppm,84.2
2026-02-13T16:49:56.653703,SITE-102,co2,897.42,ppm,85.6
2026-02-13T17:04:56.653703,SITE-102,co2,921.02,ppm,82.8
2026-02-13T17:19:56.653703,SITE-102,co2,914.12,ppm,83.6
2026-02-13T17:34:56.653703,SITE-102,co2,958.57,ppm,78.4
2026-02-13T17:49:56.653703,SITE-102,co2,961.76,ppm,78.0
2026-02-13T18:04:56.653703,SITE-102,co2,905.37,ppm,84.7
2026-02-13T18:19:56.653703,SITE-102,co2,948.21,ppm,79.6
2026-02-13T18:34:56.653703,SITE-102,co2,943.86,ppm,80.1
2026-02-13T18:49:56.653703,SITE-102,co2,937.2,ppm,80.9
2026-02-13T19:04:56.653703,SITE-102,co2,934.63,ppm,81.2
2026-02-13T19:19:56.653703,SITE-102,co2,934.67,ppm,81.2
2026-02-13T19:34:56.653703,SITE-102,co2,976.58,ppm,76.3
2026-02-13T19:49:56.653703,SITE-102,co2,953.5,ppm,79.0
2026-02-13T20:04:56.653703,SITE-102,co2,972.99,ppm,76.7
2026-02-13T20:19:56.653703,SITE-102,co2,1015.57,ppm,71.7
2026-02-13T20:34:56.653703,SITE-102,co2,988.04,ppm,74.9
2026-02-13T20:49:56.653703,SITE-102,co2,1014.96,ppm,71.8
2026-02-13T21:04:56.653703,SITE-102,co2,947.32,ppm,79.7
2026-02-13T21:19:56.653703,SITE-102,co2,978.48,ppm,76.1
2026-02-13T21:34:56.653703,SITE-102,co2,968.03,ppm,77.3
2026-02-13T21:49:56.653703,SITE-102,co2,999.64,ppm,73.6
2026-02-13T22:04:56.653703,SITE-102,co2,949.65,ppm,79.5
2026-02-13T22:19:56.653703,SITE-102,co2,982.65,ppm,75.6
2026-02-13T22:34:56.653703,SITE-102,co2,971.0,ppm,76.9
2026-02-13T22:49:56.653703,SITE-102,co2,1010.38,ppm,72.3
2026-02-13T23:04:56.653703,SITE-102,co2,998.08,ppm,73.8
2026-02-13T23:19:56.653703,SITE-102,co2,958.36,ppm,78.4
2026-02-13T23:34:56.653703,SITE-102,co2,994.48,ppm,74.2
2026-02-13T23:49:56.653703,SITE-102,co2,975.23,ppm,76.4
2026-02-14T00:04:56.653703,SITE-102,co2,965.69,ppm,77.6
2026-02-14T00:19:56.653703,SITE-102,co2,986.31,ppm,75.1
2026-02-14T00:34:56.653703,SITE-102,co2,1018.43,ppm,71.4
2026-02-14T00:49:56.653703,SITE-102,co2,976.89,ppm,76.2
2026-02-14T01:04:56.653703,SITE-102,co2,964.59,ppm,77.7
2026-02-14T01:19:56.653703,SITE-102,co2,961.68,ppm,78.0
2026-02-14T01:34:56.653703,SITE-102,co2,955.01,ppm,78.8
2026-02-14T01:49:56.653703,SITE-102,co2,977.06,ppm,76.2
2026-02-14T02:04:56.653703,SITE-102,co2,950.15,ppm,79.4
2026-02-14T02:19:56.653703,SITE-102,co2,956.09,ppm,78.7
2026-02-14T02:34:56.653703,SITE-102,co2,942.0,ppm,80.4
2026-02-14T02:49:56.653703,SITE-102,co2,938.97,ppm,80.7
2026-02-14T03:04:56.653703,SITE-102,co2,945.36,ppm,80.0
2026-02-14T03:19:56.653703,SITE-102,co2,937.3,ppm,80.9
2026-02-14T03:34:56.653703,SITE-102,co2,942.81,ppm,80.3
2026-02-14T03:49:56.653703,SITE-102,co2,903.02,ppm,84.9
2026-02-14T04:04:56.653703,SITE-102,co2,915.12,ppm,83.5
2026-02-14T04:19:56.653703,SITE-102,co2,897.02,ppm,85.6
2026-02-14T04:34:56.653703,SITE-102,co2,895.71,ppm,85.8
2026-02-14T04:49:56.653703,SITE-102,co2,879.17,ppm,87.7
2026-02-14T05:04:56.653703,SITE-102,co2,889.6,ppm,86.5
2026-02-14T05:19:56.653703,SITE-102,co2,884.87,ppm,87.1
2026-02-14T05:34:56.653703,SITE-102,co2,853.76,ppm,90.7
2026-02-14T05:49:56.653703,SITE-102,co2,867.82,ppm,89.1
2026-02-14T06:04:56.653703,SITE-102,co2,880.28,ppm,87.6
2026-02-14T06:19:56.653703,SITE-102,co2,869.61,ppm,88.9
2026-02-14T06:34:56.653703,SITE-102,co2,835.55,ppm,92.9
2026-02-14T06:49:56.653703,SITE-102,co2,859.43,ppm,90.1
2026-02-14T07:04:56.653703,SITE-102,co2,837.78,ppm,92.6
2026-02-14T07:19:56.653703,SITE-102,co2,865.11,ppm,89.4
2026-02-14T07:34:56.653703,SITE-102,co2,869.7,ppm,88.9
2026-02-14T07:49:56.653703,SITE-102,co2,807.47,ppm,96.2
2026-02-14T08:04:56.653703,SITE-102,co2,817.95,ppm,94.9
2026-02-14T08:19:56.653703,SITE-102,co2,827.69,ppm,93.8
2026-02-14T08:34:56.653703,SITE-102,co2,821.49,ppm,94.5
2026-02-14T08:49:56.653703,SITE-102,co2,813.97,ppm,95.4
2026-02-14T09:04:56.653703,SITE-102,co2,822.99,ppm,94.4
2026-02-14T09:19:56.653703,SITE-102,co2,782.77,ppm,99.1
2026-02-14T09:34:56.653703,SITE-102,co2,838.07,ppm,92.6
2026-02-14T09:49:56.653703,SITE-102,co2,850.43,ppm,91.1
2026-02-14T10:04:56.653703,SITE-102,co2,805.08,ppm,96.5
2026-02-14T10:19:56.653703,SITE-102,co2,810.66,ppm,95.8
2026-02-14T10:34:56.653703,SITE-102,co2,815.67,ppm,95.2
2026-02-14T10:49:56.653703,SITE-102,co2,809.99,ppm,95.9
2026-02-14T11:04:56.653703,SITE-102,co2,815.84,ppm,95.2
2026-02-14T11:19:56.653703,SITE-102,co2,841.27,ppm,92.2
2026-02-14T11:34:56.653703,SITE-102,co2,849.45,ppm,91.2
2026-02-14T11:49:56.653703,SITE-102,co2,790.92,ppm,98.1
2026-02-14T12:04:56.653703,SITE-102,co2,807.82,ppm,96.1
2026-02-14T12:19:56.653703,SITE-102,co2,804.26,ppm,96.6
2026-02-14T12:34:56.653703,SITE-102,co2,828.56,ppm,93.7
2026-02-14T12:49:56.653703,SITE-102,co2,858.99,ppm,90.1
2026-02-14T13:04:56.653703,SITE-102,co2,831.04,ppm,93.4
2026-02-14T13:19:56.653703,SITE-102,co2,873.63,ppm,88.4
2026-02-14T13:34:56.653703,SITE-102,co2,831.16,ppm,93.4
2026-02-14T13:49:56.653703,SITE-102,co2,869.2,ppm,88.9
2026-02-14T14:04:56.653703,SITE-102,co2,888.34,ppm,86.7
2026-02-14T14:19:56.653703,SITE-102,co2,861.36,ppm,89.8
2026-02-14T14:34:56.653703,SITE-102,co2,857.06,ppm,90.3
2026-02-14T14:49:56.653703,SITE-102,co2,850.63,ppm,91.1
2026-02-14T15:04:56.653703,SITE-102,co2,850.36,ppm,91.1
2026-02-14T15:19:56.653703,SITE-102,co2,856.76,ppm,90.4
2026-02-14T15:34:56.653703,SITE-102,co2,852.54,ppm,90.9
2026-02-14T15:49:56.653703,SITE-102,co2,867.13,ppm,89.2
2026-02-14T16:04:56.653703,SITE-102,co2,887.68,ppm,86.7
2026-02-14T16:19:56.653703,SITE-102,co2,925.76,ppm,82.3
2026-02-14T16:34:56.653703,SITE-102,co2,895.9,ppm,85.8
2026-02-14T16:49:56.653703,SITE-102,co2,909.02,ppm,84.2
2026-02-14T17:04:56.653703,SITE-102,co2,913.45,ppm,83.7
2026-02-14T17:19:56.653703,SITE-102,co2,896.32,ppm,85.7
2026-02-14T17:34:56.653703,SITE-102,co2,942.83,ppm,80.3
2026-02-14T17:49:56.653703,SITE-102,co2,892.23,ppm,86.2
2026-02-14T18:04:56.653703,SITE-102,co2,895.86,ppm,85.8
2026-02-14T18:19:56.653703,SITE-102,co2,930.63,ppm,81.7
2026-02-14T18:34:56.653703,SITE-102,co2,938.3,ppm,80.8
2026-02-14T18:49:56.653703,SITE-102,co2,968.79,ppm,77.2
2026-02-14T19:04:56.653703,SITE-102,co2,927.86,ppm,82.0
2026-02-14T19:19:56.653703,SITE-102,co2,949.7,ppm,79.4
2026-02-14T19:34:56.653703,SITE-102,co2,955.91,ppm,78.7
2026-02-14T19:49:56.653703,SITE-102,co2,984.99,ppm,75.3
2026-02-14T20:04:56.653703,SITE-102,co2,954.41,ppm,78.9
2026-02-14T20:19:56.653703,SITE-102,co2,983.22,ppm,75.5
2026-02-14T20:34:56.653703,SITE-102,co2,970.26,ppm,77.0
2026-02-14T20:49:56.653703,SITE-102,co2,997.4,ppm,73.8
2026-02-14T21:04:56.653703,SITE-102,co2,985.41,ppm,75.2
2026-02-14T21:19:56.653703,SITE-102,co2,983.68,ppm,75.4
2026-02-14T21:34:56.653703,SITE-102,co2,985.15,ppm,75.3
2026-02-14T21:49:56.653703,SITE-102,co2,969.39,ppm,77.1
2026-02-14T22:04:56.653703,SITE-102,co2,992.66,ppm,74.4
2026-02-14T22:19:56.653703,SITE-102,co2,966.04,ppm,77.5
2026-02-14T22:34:56.653703,SITE-102,co2,1004.76,ppm,73.0
2026-02-14T22:49:56.653703,SITE-102,co2,980.49,ppm,75.8
2026-02-14T23:04:56.653703,SITE-102,co2,953.66,ppm,79.0
2026-02-14T23:19:56.653703,SITE-102,co2,967.62,ppm,77.3
2026-02-14T23:34:56.653703,SITE-102,co2,954.94,ppm,78.8
2026-02-14T23:49:56.653703,SITE-102,co2,982.64,ppm,75.6
2026-02-15T00:04:56.653703,SITE-102,co2,983.4,ppm,75.5
2026-02-15T00:19:56.653703,SITE-102,co2,957.04,ppm,78.6
2026-02-15T00:34:56.653703,SITE-102,co2,1001.61,ppm,73.3
2026-02-15T00:49:56.653703,SITE-102,co2,981.83,ppm,75.7
2026-02-15T01:04:56.653703,SITE-102,co2,914.91,ppm,83.5
2026-02-15T01:19:56.653703,SITE-102,co2,954.12,ppm,78.9
2026-02-15T01:34:56.653703,SITE-102,co2,964.45,ppm,77.7
2026-02-15T01:49:56.653703,SITE-102,co2,951.93,ppm,79.2
2026-02-15T02:04:56.653703,SITE-102,co2,953.82,ppm,79.0
2026-02-15T02:19:56.653703,SITE-102,co2,950.98,ppm,79.3
2026-02-15T02:34:56.653703,SITE-102,co2,947.33,ppm,79.7
2026-02-15T02:49:56.653703,SITE-102,co2,905.47,ppm,84.7
2026-02-15T03:04:56.653703,SITE-102,co2,935.65,ppm,81.1
2026-02-15T03:19:56.653703,SITE-102,co2,920.2,ppm,82.9
2026-02-15T03:34:56.653703,SITE-102,co2,911.18,ppm,84.0
2026-02-15T03:49:56.653703,SITE-102,co2,934.27,ppm,81.3
2026-02-15T04:04:56.653703,SITE-102,co2,898.5,ppm,85.5
2026-02-15T04:19:56.653703,SITE-102,co2,896.19,ppm,85.7
2026-02-15T04:34:56.653703,SITE-102,co2,905.05,ppm,84.7
2026-02-15T04:49:56.653703,SITE-102,co2,881.07,ppm,87.5
2026-02-15T05:04:56.653703,SITE-102,co2,896.91,ppm,85.7
2026-02-15T05:19:56.653703,SITE-102,co2,899.53,ppm,85.3
2026-02-15T05:34:56.653703,SITE-102,co2,852.03,ppm,90.9
2026-02-15T05:49:56.653703,SITE-102,co2,848.75,ppm,91.3
2026-02-15T06:04:56.653703,SITE-102,co2,885.41,ppm,87.0
2026-02-15T06:19:56.653703,SITE-102,co2,882.41,ppm,87.4
2026-02-15T06:34:56.653703,SITE-102,co2,850.41,ppm,91.1
2026-02-15T06:49:56.653703,SITE-102,co2,851.54,ppm,91.0
2026-02-15T07:04:56.653703,SITE-102,co2,846.76,ppm,91.6
2026-02-15T07:19:56.653703,SITE-102,co2,858.35,ppm,90.2
2026-02-15T07:34:56.653703,SITE-102,co2,824.05,ppm,94.2
2026-02-15T07:49:56.653703,SITE-102,co2,811.93,ppm,95.7
2026-02-15T08:04:56.653703,SITE-102,co2,828.94,ppm,93.7
2026-02-15T08:19:56.653703,SITE-102,co2,822.89,ppm,94.4
2026-02-15T08:34:56.653703,SITE-102,co2,823.51,ppm,94.3
2026-02-15T08:49:56.653703,SITE-102,co2,825.15,ppm,94.1
2026-02-15T09:04:56.653703,SITE-102,co2,848.09,ppm,91.4
2026-02-15T09:19:56.653703,SITE-102,co2,814.03,ppm,95.4
2026-02-15T09:34:56.653703,SITE-102,co2,835.36,ppm,92.9
2026-02-15T09:49:56.653703,SITE-102,co2,803.01,ppm,96.7
2026-02-15T10:04:56.653703,SITE-102,co2,826.7,ppm,93.9
2026-02-15T10:19:56.653703,SITE-102,co2,825.77,ppm,94.0
2026-02-15T10:34:56.653703,SITE-102,co2,850.27,ppm,91.1
2026-02-15T10:49:56.653703,SITE-102,co2,802.74,ppm,96.7
2026-02-15T11:04:56.653703,SITE-102,co2,827.45,ppm,93.8
2026-02-15T11:19:56.653703,SITE-102,co2,837.08,ppm,92.7
2026-02-15T11:34:56.653703,SITE-102,co2,807.41,ppm,96.2
2026-02-15T11:49:56.653703,SITE-102,co2,825.38,ppm,94.1
2026-02-15T12:04:56.653703,SITE-102,co2,846.05,ppm,91.6
2026-02-15T12:19:56.653703,SITE-102,co2,824.39,ppm,94.2
2026-02-15T12:34:56.653703,SITE-102,co2,806.84,ppm,96.3
2026-02-15T12:49:56.653703,SITE-102,co2,842.46,ppm,92.1
2026-02-15T13:04:56.653703,SITE-102,co2,843.63,ppm,91.9
2026-02-15T13:19:56.653703,SITE-102,co2,813.95,ppm,95.4
2026-02-15T13:34:56.653703,SITE-102,co2,851.06,ppm,91.1
2026-02-15T13:49:56.653703,SITE-102,co2,877.62,ppm,87.9
2026-02-15T14:04:56.653703,SITE-102,co2,828.72,ppm,93.7
2026-02-15T14:19:56.653703,SITE-102,co2,851.03,ppm,91.1
2026-02-15T14:34:56.653703,SITE-102,co2,853.94,ppm,90.7
2026-02-15T14:49:56.653703,SITE-102,co2,869.07,ppm,88.9
2026-02-15T15:04:56.653703,SITE-102,co2,871.53,ppm,88.6
2026-02-15T15:19:56.653703,SITE-102,co2,837.34,ppm,92.7
2026-02-15T15:34:56.653703,SITE-102,co2,908.14,ppm,84.3
2026-02-15T15:49:56.653703,SITE-102,co2,893.92,ppm,86.0
2026-02-15T16:04:56.653703,SITE-102,co2,887.64,ppm,86.7
